439	180	5
453	180	5
536	180	4
561	180	4
717	180	3
931	180	4
933	180	4
967	180	4
76	181	5
230	181	5
420	181	4
558	181	5
933	181	3
477	183	4
569	193	4
651	193	5
569	194	4
339	195	3
804	198	5
829	199	4
51	203	4
210	203	3
367	203	1
384	203	4
471	203	2
539	203	3
546	203	3
886	203	3
897	203	3
936	203	3
996	203	3
301	205	3
358	205	3
12	206	4
104	206	4
111	206	4
367	206	5
384	206	4
569	206	5
711	206	5
784	206	4
931	206	4
996	206	5
453	209	3
330	211	1
996	211	2
340	214	3
374	216	3
52	221	3
111	221	4
113	221	3
119	221	4
258	221	3
417	221	2
496	221	3
616	221	3
669	221	5
878	221	4
784	225	5
113	236	3
258	236	3
578	236	1
943	236	5
996	236	3
104	244	5
489	244	5
650	244	5
665	244	5
880	244	3
961	244	4
225	249	3
853	249	3
20	250	5
453	251	2
63	252	4
335	252	5
954	252	3
107	253	3
421	255	3
20	257	4
82	257	4
49	258	5
58	258	2
68	258	4
225	258	4
255	258	5
355	258	4
664	258	4
845	258	3
863	258	3
931	258	5
128	260	3
261	260	4
402	260	4
335	263	4
335	270	4
10	272	3
37	272	3
70	272	3
301	272	1
499	272	1
542	272	3
861	272	2
945	272	2
205	274	2
354	274	3
578	275	3
113	276	2
119	276	3
63	279	4
95	279	3
335	279	5
476	279	3
499	279	3
591	279	3
980	279	4
937	280	1
37	284	4
505	284	4
8	285	3
542	285	3
532	287	3
24	289	4
63	289	5
109	289	4
335	289	5
591	289	4
886	289	3
938	289	4
335	290	4
225	295	3
36	300	4
52	300	4
119	300	5
205	300	5
230	300	4
245	300	4
279	300	5
381	300	4
539	300	4
616	300	5
784	300	5
63	308	4
335	308	3
382	308	2
37	309	5
44	309	4
49	309	5
55	309	2
58	309	5
59	309	4
70	309	3
102	309	4
104	309	5
113	309	5
119	309	5
131	309	5
194	309	5
204	309	5
205	309	5
226	309	4
245	309	4
285	309	5
301	309	5
306	309	4
346	309	5
374	309	3
445	309	4
501	309	4
506	309	3
513	309	5
535	309	4
542	309	5
545	309	4
560	309	4
578	309	5
607	309	5
616	309	5
626	309	5
650	309	5
667	309	5
680	309	3
687	309	3
708	309	4
737	309	5
754	309	1
775	309	5
778	309	4
784	309	4
811	309	1
813	309	3
868	309	4
878	309	4
909	309	4
945	309	4
955	309	4
996	309	5
24	312	5
63	314	4
10	315	2
533	315	4
758	315	4
854	315	5
902	315	1
909	315	3
967	315	4
439	318	3
558	320	3
471	321	4
539	321	3
897	321	4
93	322	3
352	322	4
641	322	4
781	329	4
381	331	3
258	339	2
313	339	1
367	343	4
539	343	4
829	343	4
12	344	3
20	344	3
37	344	3
59	344	3
137	344	2
190	344	3
245	344	3
523	344	3
539	344	4
669	344	3
710	344	3
861	344	3
938	344	3
996	344	4
878	345	4
63	350	3
420	350	3
687	350	3
420	351	4
878	351	4
527	356	4
811	356	4
10	358	3
279	358	4
346	358	3
12	360	3
20	360	2
37	360	5
44	360	4
59	360	4
111	360	4
113	360	4
127	360	3
190	360	3
227	360	4
245	360	3
274	360	5
299	360	4
305	360	3
332	360	4
355	360	5
358	360	4
367	360	3
381	360	4
420	360	2
460	360	4
474	360	3
539	360	3
547	360	3
610	360	4
852	360	4
902	360	4
935	360	4
936	360	3
955	360	4
980	360	3
667	361	4
784	361	4
866	361	5
954	361	3
36	362	4
113	362	3
119	362	3
205	362	4
386	362	3
657	362	5
591	364	3
55	365	5
619	365	5
339	367	1
57	368	4
104	368	5
381	368	5
536	368	5
538	368	5
656	368	5
667	368	5
967	368	5
44	376	3
878	380	4
12	382	3
37	382	4
52	382	2
113	382	3
301	382	3
542	382	4
616	382	3
667	382	3
750	382	2
767	382	4
878	382	3
936	382	3
288	383	4
453	384	3
537	384	4
539	384	4
588	384	4
933	384	4
996	384	4
68	394	5
37	396	4
415	402	4
874	407	5
305	414	4
650	414	4
354	417	3
12	425	1
367	425	2
737	425	3
951	425	2
5	431	4
8	431	3
10	431	4
20	431	4
34	431	2
36	431	4
38	431	5
43	431	3
63	431	4
70	431	4
95	431	4
102	431	4
107	431	4
111	431	4
119	431	4
135	431	4
136	431	2
159	431	5
183	431	4
184	431	2
203	431	3
205	431	4
225	431	3
228	431	4
230	431	3
232	431	3
259	431	4
278	431	4
281	431	4
282	431	2
283	431	4
284	431	3
296	431	2
303	431	3
308	431	4
309	431	4
312	431	4
313	431	4
320	431	4
374	431	4
376	431	4
386	431	4
401	431	4
402	431	3
417	431	4
418	431	4
421	431	3
425	431	4
430	431	4
453	431	2
473	431	5
489	431	2
495	431	4
496	431	3
499	431	3
506	431	3
510	431	4
527	431	5
533	431	4
535	431	4
537	431	4
539	431	3
545	431	4
549	431	4
553	431	5
556	431	3
566	431	3
583	431	3
586	431	3
588	431	3
605	431	3
613	431	3
640	431	3
650	431	4
652	431	3
667	431	3
669	431	3
701	431	4
708	431	3
726	431	5
769	431	4
786	431	3
803	431	4
808	431	2
817	431	3
826	431	5
829	431	4
841	431	2
859	431	3
860	431	3
862	431	4
868	431	4
878	431	4
902	431	2
904	431	5
909	431	4
917	431	3
933	431	3
936	431	4
938	431	4
951	431	4
954	431	4
965	431	3
974	431	3
5	432	4
8	432	4
38	432	2
51	432	3
63	432	4
70	432	4
78	432	3
107	432	5
119	432	4
124	432	3
126	432	4
128	432	4
183	432	5
225	432	4
228	432	4
234	432	5
243	432	5
278	432	4
281	432	5
288	432	5
296	432	5
313	432	3
353	432	4
367	432	3
417	432	2
421	432	4
430	432	5
450	432	4
453	432	5
462	432	5
489	432	4
506	432	3
510	432	3
519	432	3
527	432	2
539	432	4
544	432	4
556	432	4
561	432	4
563	432	3
579	432	4
605	432	5
612	432	4
626	432	4
667	432	5
669	432	4
721	432	3
745	432	3
750	432	3
754	432	4
761	432	3
775	432	4
803	432	4
808	432	4
811	432	4
821	432	5
862	432	3
881	432	3
886	432	5
933	432	4
934	432	3
944	432	4
956	432	4
958	432	4
970	432	4
971	432	3
977	432	4
20	433	3
22	433	3
34	433	4
40	433	5
44	433	4
52	433	5
54	433	4
70	433	4
71	433	5
78	433	3
79	433	4
83	433	5
96	433	5
102	433	5
103	433	4
109	433	4
126	433	5
127	433	4
138	433	4
148	433	5
177	433	3
203	433	3
220	433	4
222	433	5
225	433	5
228	433	5
230	433	5
247	433	5
252	433	5
255	433	4
278	433	4
284	433	3
301	433	3
303	433	5
308	433	5
310	433	4
313	433	5
320	433	5
325	433	5
346	433	4
348	433	5
353	433	5
360	433	4
374	433	4
386	433	4
420	433	3
421	433	4
422	433	4
433	433	5
454	433	5
465	433	5
474	433	4
475	433	4
477	433	4
488	433	4
490	433	5
506	433	4
510	433	4
517	433	5
532	433	3
535	433	5
536	433	4
538	433	4
556	433	4
558	433	5
559	433	4
561	433	5
563	433	5
592	433	5
594	433	4
599	433	4
605	433	5
610	433	4
612	433	5
626	433	5
630	433	5
640	433	5
650	433	5
652	433	4
669	433	4
684	433	5
701	433	4
714	433	3
723	433	4
750	433	5
769	433	5
781	433	4
802	433	4
803	433	5
804	433	3
810	433	5
811	433	4
817	433	4
831	433	3
853	433	5
861	433	4
880	433	4
881	433	5
897	433	5
933	433	3
944	433	4
956	433	4
972	433	3
1000	433	3
8	434	5
12	434	5
20	434	4
34	434	5
38	434	3
45	434	4
47	434	5
51	434	5
55	434	5
57	434	5
66	434	5
70	434	5
71	434	5
72	434	5
75	434	4
76	434	5
79	434	5
81	434	5
82	434	4
84	434	5
86	434	5
92	434	5
93	434	5
95	434	5
102	434	5
103	434	5
104	434	5
105	434	5
107	434	5
111	434	5
119	434	5
121	434	5
122	434	4
123	434	5
124	434	4
127	434	5
129	434	5
148	434	5
150	434	5
153	434	5
159	434	5
168	434	5
172	434	5
177	434	4
178	434	5
203	434	5
212	434	5
220	434	4
225	434	5
227	434	5
228	434	5
232	434	4
234	434	5
240	434	5
245	434	5
252	434	5
255	434	5
256	434	5
259	434	4
277	434	5
278	434	4
280	434	5
284	434	5
302	434	5
306	434	5
310	434	4
313	434	5
320	434	5
325	434	5
335	434	5
338	434	5
342	434	5
352	434	5
353	434	5
355	434	5
357	434	4
358	434	4
365	434	3
376	434	5
386	434	5
389	434	4
395	434	5
402	434	4
410	434	5
412	434	5
414	434	5
416	434	5
418	434	5
421	434	5
424	434	5
425	434	4
428	434	4
433	434	5
443	434	5
460	434	5
463	434	5
465	434	5
466	434	5
471	434	5
473	434	5
476	434	5
477	434	4
479	434	5
482	434	5
483	434	5
488	434	5
492	434	5
496	434	5
499	434	4
501	434	4
502	434	5
505	434	5
513	434	5
515	434	5
517	434	5
521	434	4
535	434	5
537	434	5
540	434	5
545	434	5
548	434	5
551	434	5
553	434	5
554	434	5
556	434	4
558	434	5
559	434	4
567	434	5
571	434	5
575	434	5
577	434	5
578	434	5
587	434	5
589	434	5
600	434	5
607	434	5
611	434	5
613	434	5
619	434	5
625	434	5
626	434	4
630	434	5
636	434	5
640	434	4
648	434	4
650	434	5
669	434	5
685	434	5
686	434	5
688	434	5
696	434	4
705	434	5
708	434	5
714	434	4
716	434	5
718	434	4
719	434	5
721	434	5
724	434	4
726	434	5
731	434	5
769	434	4
775	434	5
778	434	5
780	434	5
784	434	3
785	434	5
792	434	5
801	434	5
802	434	5
803	434	5
804	434	5
808	434	3
810	434	5
811	434	4
814	434	5
817	434	4
826	434	5
829	434	4
835	434	5
837	434	5
847	434	5
856	434	5
861	434	5
862	434	4
868	434	5
870	434	5
871	434	5
872	434	4
886	434	5
897	434	5
902	434	4
904	434	4
907	434	4
909	434	5
910	434	4
924	434	5
936	434	5
937	434	5
938	434	4
945	434	5
948	434	3
956	434	5
965	434	5
970	434	5
971	434	5
980	434	4
996	434	4
8	435	4
10	435	2
12	435	5
38	435	3
45	435	3
51	435	4
57	435	4
67	435	5
71	435	4
79	435	4
83	435	5
91	435	4
103	435	4
107	435	4
109	435	4
121	435	5
127	435	4
129	435	3
173	435	5
186	435	5
194	435	5
203	435	5
210	435	5
220	435	4
226	435	3
228	435	5
252	435	5
278	435	5
281	435	5
284	435	5
288	435	5
296	435	5
297	435	4
310	435	5
313	435	3
320	435	5
330	435	4
342	435	5
353	435	4
374	435	5
389	435	4
412	435	5
414	435	5
420	435	4
421	435	4
428	435	4
433	435	5
434	435	5
439	435	4
450	435	4
451	435	5
460	435	5
466	435	5
474	435	4
476	435	3
482	435	4
488	435	5
492	435	5
506	435	5
510	435	5
513	435	4
520	435	4
527	435	5
535	435	5
545	435	5
559	435	5
561	435	5
563	435	5
593	435	4
610	435	4
611	435	5
623	435	4
628	435	5
630	435	4
640	435	4
644	435	4
650	435	5
663	435	3
667	435	4
671	435	5
686	435	5
691	435	5
701	435	5
707	435	3
761	435	5
765	435	5
770	435	4
786	435	5
792	435	4
802	435	4
803	435	5
804	435	3
810	435	4
811	435	3
817	435	5
853	435	4
861	435	3
862	435	5
881	435	4
886	435	5
894	435	5
909	435	3
916	435	4
924	435	4
933	435	5
935	435	5
938	435	3
939	435	5
944	435	4
954	435	4
956	435	5
968	435	5
971	435	5
974	435	5
980	435	4
998	435	3
1000	435	4
5	436	5
9	436	5
22	436	4
34	436	4
36	436	4
51	436	4
52	436	5
55	436	5
57	436	4
67	436	5
72	436	4
75	436	3
78	436	4
79	436	4
81	436	5
83	436	5
86	436	3
87	436	5
91	436	5
92	436	4
95	436	4
102	436	5
103	436	4
107	436	5
109	436	4
118	436	5
127	436	3
128	436	4
129	436	4
135	436	5
148	436	5
153	436	5
172	436	4
186	436	5
192	436	5
203	436	5
212	436	5
220	436	4
225	436	5
228	436	5
230	436	4
232	436	4
239	436	4
252	436	5
255	436	5
261	436	5
274	436	5
277	436	3
280	436	5
284	436	5
303	436	4
305	436	5
310	436	5
312	436	5
325	436	4
329	436	5
335	436	5
337	436	4
342	436	5
346	436	5
348	436	5
352	436	3
353	436	4
360	436	5
361	436	4
367	436	5
374	436	5
385	436	5
386	436	4
389	436	5
402	436	3
417	436	4
421	436	5
422	436	4
423	436	4
424	436	5
443	436	5
445	436	5
450	436	5
453	436	5
454	436	4
455	436	4
460	436	5
466	436	5
474	436	4
475	436	4
477	436	5
482	436	5
488	436	5
489	436	4
490	436	5
501	436	4
506	436	5
510	436	5
513	436	5
516	436	5
517	436	5
520	436	5
521	436	4
528	436	5
533	436	5
535	436	5
537	436	4
540	436	5
545	436	5
548	436	4
558	436	5
561	436	5
562	436	5
563	436	5
572	436	4
579	436	5
593	436	5
594	436	4
598	436	5
600	436	5
612	436	5
626	436	4
630	436	5
640	436	5
642	436	5
650	436	5
652	436	4
658	436	4
660	436	5
663	436	4
667	436	4
669	436	4
682	436	3
690	436	5
705	436	5
708	436	5
718	436	5
724	436	5
737	436	5
750	436	5
761	436	5
765	436	5
778	436	5
784	436	5
786	436	5
791	436	5
792	436	5
799	436	5
803	436	4
804	436	4
811	436	4
817	436	5
822	436	3
824	436	5
826	436	5
838	436	4
847	436	5
852	436	4
853	436	4
861	436	5
867	436	5
868	436	5
880	436	5
881	436	4
886	436	5
889	436	5
902	436	4
907	436	4
909	436	4
910	436	4
912	436	5
916	436	5
923	436	5
929	436	5
931	436	4
933	436	5
934	436	5
938	436	5
939	436	5
944	436	5
948	436	3
951	436	5
953	436	4
954	436	4
956	436	5
964	436	5
965	436	5
968	436	5
980	436	4
994	436	5
996	436	4
998	436	4
8	437	4
20	437	3
22	437	2
34	437	3
38	437	2
52	437	3
63	437	3
93	437	3
105	437	4
107	437	5
111	437	4
119	437	4
126	437	4
127	437	4
128	437	4
153	437	3
164	437	3
183	437	4
203	437	5
205	437	4
225	437	4
227	437	3
230	437	3
232	437	3
250	437	4
275	437	4
277	437	5
281	437	4
282	437	3
283	437	4
284	437	3
296	437	4
299	437	4
303	437	4
308	437	4
310	437	4
312	437	4
313	437	4
320	437	4
353	437	4
370	437	4
376	437	4
385	437	4
389	437	3
401	437	4
406	437	3
410	437	5
417	437	2
418	437	3
421	437	4
425	437	4
428	437	4
443	437	5
445	437	5
460	437	4
470	437	5
477	437	4
482	437	4
489	437	3
495	437	3
496	437	3
506	437	4
510	437	5
527	437	3
528	437	4
537	437	4
539	437	4
540	437	5
545	437	3
559	437	4
566	437	4
569	437	3
577	437	4
586	437	4
588	437	4
613	437	4
640	437	4
651	437	3
658	437	4
667	437	5
675	437	5
687	437	3
705	437	4
708	437	4
726	437	3
747	437	5
769	437	4
804	437	4
808	437	3
811	437	2
817	437	3
822	437	4
829	437	3
841	437	3
853	437	4
860	437	3
868	437	4
877	437	4
902	437	5
904	437	5
909	437	4
910	437	3
917	437	3
931	437	4
933	437	4
934	437	3
936	437	4
938	437	3
951	437	4
980	437	3
16	438	4
20	438	4
24	438	5
36	438	5
45	438	4
51	438	5
52	438	5
79	438	4
95	438	4
111	438	5
119	438	5
124	438	4
127	438	4
136	438	5
184	438	5
190	438	4
205	438	5
220	438	4
230	438	5
232	438	4
234	438	4
243	438	5
258	438	4
262	438	5
283	438	5
296	438	5
311	438	5
320	438	5
325	438	5
329	438	4
348	438	5
353	438	5
374	438	5
391	438	5
401	438	4
418	438	5
445	438	5
453	438	5
454	438	5
466	438	5
476	438	5
490	438	5
495	438	5
507	438	4
519	438	3
520	438	4
527	438	5
539	438	5
553	438	4
556	438	4
558	438	5
559	438	5
569	438	5
579	438	4
588	438	4
602	438	5
625	438	4
626	438	5
630	438	5
636	438	3
642	438	4
648	438	3
663	438	4
667	438	5
669	438	4
675	438	5
686	438	5
701	438	5
711	438	4
724	438	5
726	438	3
728	438	5
731	438	5
747	438	4
754	438	5
778	438	5
792	438	3
803	438	5
804	438	4
826	438	5
829	438	5
833	438	5
861	438	5
862	438	5
880	438	5
881	438	5
886	438	5
909	438	4
934	438	3
936	438	3
944	438	5
954	438	3
977	438	5
996	438	3
187	439	4
226	439	3
301	439	4
352	439	3
443	439	4
559	439	4
684	439	3
685	439	4
701	439	5
931	439	4
955	439	4
8	440	3
34	440	5
52	440	4
76	440	5
81	440	5
102	440	5
109	440	5
124	440	4
158	440	5
163	440	5
190	440	3
203	440	4
243	440	5
255	440	4
259	440	5
278	440	4
296	440	4
313	440	2
325	440	3
329	440	4
355	440	5
360	440	5
445	440	4
450	440	3
451	440	5
453	440	4
492	440	5
499	440	4
506	440	4
511	440	3
517	440	4
537	440	4
558	440	5
564	440	4
571	440	4
578	440	5
590	440	4
599	440	5
607	440	5
626	440	4
650	440	2
651	440	4
655	440	5
669	440	4
701	440	4
721	440	4
724	440	4
733	440	3
769	440	4
775	440	5
786	440	4
803	440	4
804	440	4
813	440	4
853	440	4
870	440	4
878	440	4
880	440	4
886	440	4
892	440	4
909	440	5
934	440	3
957	440	5
965	440	4
971	440	5
977	440	4
980	440	3
998	440	4
12	441	3
70	441	4
86	441	4
93	441	4
95	441	3
102	441	5
103	441	2
113	441	3
124	441	3
203	441	4
204	441	4
228	441	4
234	441	3
259	441	2
282	441	1
284	441	3
301	441	2
352	441	2
391	441	3
416	441	3
417	441	3
418	441	4
425	441	3
430	441	4
460	441	4
482	441	4
489	441	4
496	441	3
500	441	3
533	441	4
535	441	3
537	441	2
540	441	3
548	441	5
553	441	5
558	441	2
607	441	4
610	441	3
623	441	4
626	441	4
640	441	4
669	441	3
716	441	4
719	441	4
721	441	5
726	441	5
749	441	4
750	441	3
770	441	3
801	441	5
810	441	5
835	441	4
837	441	5
852	441	4
859	441	5
868	441	4
880	441	5
909	441	4
948	441	4
127	442	2
352	442	3
650	442	4
13	443	5
22	443	4
34	443	5
37	443	5
57	443	5
70	443	4
71	443	4
79	443	5
81	443	5
93	443	4
95	443	3
102	443	5
103	443	3
104	443	4
109	443	4
121	443	5
124	443	3
148	443	5
153	443	4
154	443	5
159	443	4
163	443	4
204	443	4
220	443	4
225	443	4
227	443	5
228	443	4
238	443	4
251	443	4
259	443	3
282	443	2
284	443	4
286	443	3
288	443	5
299	443	4
301	443	5
303	443	3
310	443	5
320	443	5
352	443	5
358	443	4
376	443	5
386	443	4
389	443	3
391	443	4
406	443	5
418	443	4
425	443	4
428	443	4
453	443	4
454	443	3
489	443	4
492	443	4
496	443	3
499	443	3
510	443	4
513	443	5
517	443	4
533	443	3
535	443	4
537	443	4
540	443	5
545	443	5
548	443	5
553	443	4
558	443	4
559	443	4
569	443	4
588	443	4
607	443	5
610	443	4
613	443	4
623	443	5
625	443	4
632	443	4
640	443	3
641	443	5
650	443	4
667	443	5
685	443	5
688	443	3
708	443	5
716	443	4
719	443	5
721	443	5
726	443	5
733	443	4
750	443	4
777	443	4
786	443	4
801	443	5
810	443	5
814	443	5
826	443	5
829	443	4
835	443	5
837	443	5
850	443	5
852	443	4
859	443	5
860	443	5
862	443	4
880	443	4
886	443	4
902	443	4
904	443	3
909	443	5
925	443	5
979	443	5
980	443	4
8	444	3
20	444	2
71	444	4
95	444	4
109	444	4
158	444	4
186	444	4
201	444	4
237	444	5
273	444	2
278	444	3
284	444	3
313	444	2
352	444	3
439	444	3
443	444	5
446	444	3
460	444	5
502	444	3
517	444	4
528	444	3
537	444	3
545	444	4
561	444	3
571	444	4
607	444	4
613	444	4
701	444	4
771	444	4
780	444	3
801	444	5
859	444	3
881	444	4
886	444	4
910	444	4
940	444	4
954	444	3
958	444	3
979	444	4
996	444	3
1000	444	3
127	445	3
203	445	4
237	445	5
278	445	5
296	445	5
352	445	3
389	445	3
430	445	4
433	445	4
460	445	5
482	445	4
517	445	4
537	445	5
559	445	4
571	445	4
600	445	3
603	445	4
707	445	4
771	445	4
786	445	3
872	445	5
880	445	5
886	445	4
958	445	4
1000	445	4
1	446	5
10	446	5
16	446	5
22	446	4
30	446	4
34	446	5
36	446	5
44	446	4
52	446	4
57	446	5
60	446	5
63	446	4
71	446	4
76	446	5
78	446	5
79	446	4
86	446	4
93	446	5
95	446	5
102	446	5
103	446	4
104	446	5
107	446	4
109	446	5
124	446	5
128	446	3
129	446	5
153	446	4
154	446	5
159	446	5
177	446	5
183	446	5
186	446	5
194	446	5
211	446	5
216	446	4
220	446	4
224	446	3
228	446	5
230	446	3
234	446	5
243	446	5
270	446	4
273	446	5
275	446	5
277	446	3
280	446	5
283	446	4
284	446	5
288	446	5
291	446	5
292	446	5
296	446	5
303	446	4
313	446	5
320	446	5
325	446	5
335	446	5
337	446	5
340	446	4
342	446	5
353	446	5
367	446	5
374	446	4
376	446	5
390	446	4
391	446	5
402	446	4
416	446	5
417	446	5
421	446	5
430	446	5
453	446	3
454	446	5
473	446	5
474	446	4
475	446	4
480	446	5
492	446	5
499	446	4
506	446	5
510	446	5
517	446	5
523	446	4
527	446	5
528	446	5
532	446	4
533	446	4
535	446	5
542	446	5
545	446	5
552	446	5
556	446	4
558	446	4
559	446	4
561	446	5
563	446	5
577	446	5
579	446	3
591	446	5
593	446	5
612	446	5
626	446	4
632	446	4
640	446	5
650	446	5
663	446	5
667	446	5
669	446	4
673	446	5
682	446	4
688	446	5
718	446	4
724	446	5
726	446	3
736	446	5
741	446	4
771	446	5
775	446	5
777	446	4
786	446	5
792	446	4
802	446	5
803	446	4
804	446	5
810	446	5
811	446	4
813	446	5
817	446	5
826	446	5
829	446	5
837	446	5
860	446	5
862	446	5
870	446	4
880	446	5
897	446	5
909	446	4
910	446	4
916	446	5
938	446	5
943	446	5
944	446	5
949	446	5
951	446	5
953	446	4
954	446	5
965	446	4
970	446	5
971	446	4
977	446	4
985	446	5
996	446	5
8	447	4
20	447	4
22	447	4
32	447	5
34	447	5
36	447	5
45	447	5
49	447	5
51	447	4
52	447	5
63	447	5
70	447	4
71	447	4
75	447	4
76	447	5
78	447	5
79	447	5
81	447	5
83	447	5
86	447	4
92	447	5
93	447	5
94	447	5
95	447	5
102	447	5
103	447	4
107	447	4
110	447	5
121	447	3
124	447	3
126	447	5
127	447	4
130	447	5
135	447	4
137	447	4
148	447	5
153	447	5
154	447	5
159	447	5
161	447	4
172	447	5
177	447	5
183	447	5
185	447	5
211	447	5
216	447	5
225	447	5
228	447	5
232	447	5
234	447	5
243	447	5
244	447	5
248	447	5
254	447	5
255	447	5
275	447	5
280	447	4
283	447	3
284	447	5
291	447	5
292	447	5
293	447	5
299	447	4
303	447	5
305	447	5
308	447	5
311	447	5
312	447	4
313	447	4
320	447	5
325	447	4
335	447	5
337	447	5
338	447	4
340	447	4
342	447	5
352	447	3
353	447	5
358	447	4
374	447	5
376	447	5
385	447	5
386	447	5
390	447	4
391	447	4
401	447	5
402	447	3
403	447	5
412	447	5
413	447	5
416	447	5
417	447	4
421	447	4
422	447	4
426	447	5
430	447	5
431	447	5
433	447	5
439	447	4
440	447	5
450	447	3
451	447	5
453	447	5
454	447	4
463	447	5
466	447	5
473	447	5
474	447	4
480	447	5
482	447	4
489	447	4
492	447	5
496	447	3
499	447	3
502	447	4
506	447	4
507	447	5
513	447	5
517	447	5
519	447	5
522	447	4
523	447	4
528	447	5
532	447	5
533	447	4
535	447	4
539	447	5
540	447	5
542	447	5
545	447	5
552	447	5
556	447	5
558	447	5
559	447	4
561	447	4
563	447	5
571	447	5
579	447	3
588	447	4
590	447	5
592	447	5
593	447	4
594	447	4
600	447	4
612	447	5
616	447	5
626	447	5
639	447	5
640	447	4
648	447	5
650	447	5
652	447	4
663	447	5
667	447	5
673	447	5
684	447	5
686	447	5
687	447	4
716	447	5
718	447	4
724	447	5
726	447	3
749	447	5
754	447	4
771	447	5
775	447	5
777	447	5
778	447	5
784	447	5
786	447	5
792	447	5
802	447	5
803	447	4
804	447	4
805	447	5
811	447	4
813	447	4
817	447	5
822	447	5
826	447	5
841	447	3
852	447	4
853	447	4
860	447	5
862	447	5
870	447	5
880	447	3
884	447	5
886	447	5
897	447	5
904	447	5
916	447	5
923	447	4
925	447	5
933	447	4
935	447	4
937	447	5
938	447	5
939	447	5
943	447	5
944	447	5
948	447	3
949	447	5
951	447	5
954	447	5
956	447	5
959	447	5
965	447	4
970	447	5
971	447	5
977	447	4
979	447	5
985	447	5
996	447	4
997	447	5
998	447	5
8	448	3
20	448	4
71	448	5
129	448	3
131	448	5
153	448	5
158	448	3
186	448	5
187	448	5
203	448	2
226	448	2
228	448	5
284	448	3
296	448	5
301	448	2
320	448	5
325	448	4
348	448	5
352	448	5
